ACC_NUCCORE,CreateDate_NUCCORE,GC_NUCCORE,Host_BIOSAMPLE,IsolationSource_BIOSAMPLE,Length_NUCCORE,Location_BIOSAMPLE,SamplType_BIOSAMPLE,Topology_NUCCORE,loc_lat,loc_lng,loc_parsed,plasmidfinder,pmlst,taxon_class_name,taxon_family_name,taxon_genus_name,taxon_name,taxon_order_name,taxon_phylum_name,taxon_species_name,taxon_superkingdom_name,D1,D2
CP027674.1,2018-03-26,48.99715185129666,Homo sapiens,stool,133420,USA,,circular,39.7837304,-100.4458825,USA,"ColRNAI_1, DQ298019, |IncFIB(AP001918)_1, AP001918, |IncFII(pCoo)_1, CR942285, ",IncF RST(F-:A-:B59):FIA(-);FIB(59);FIC(-);FII(82?);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.31008688,11.335069
CP027673.1,2018-03-26,52.40316732370184,Homo sapiens,stool,88529,USA,,linear,39.7837304,-100.4458825,USA,"IncB/O/K/Z_1, CU928147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.653306,12.782531
CP027641.1,2018-03-26,48.06272990067503,Homo sapiens,stool,126957,USA,,circular,39.7837304,-100.4458825,USA,"IncFII(pCoo)_1, CR942285, |ColRNAI_1, DQ298019, |IncFIB(AP001918)_1, AP001918, ",IncF RST(F82:A-:B-):FIA(-);FIB(~42);FIC(-);FII(82);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.3230011,11.381635
CP027379.1,2018-03-26,51.27611093632318,Homo sapiens,stool,104889,USA,,circular,39.7837304,-100.4458825,USA,"IncB/O/K/Z_1, CU928147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-3.111773,12.726741
CP027378.1,2018-03-26,50.15384343336103,Homo sapiens,stool,113102,USA,,linear,39.7837304,-100.4458825,USA,"IncB/O/K/Z_1, CU928147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.866438,12.695269
CP027377.1,2018-03-26,50.43477021325123,Homo sapiens,stool,70152,USA,,circular,39.7837304,-100.4458825,USA,"IncFII(pCoo)_1, CR942285, ",IncF RST(F59:A-:B-):FIA(-);FIB(-);FIC(3?);FII(59);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.7740136,11.232807
CP027485.1,2018-03-26,52.01365048780818,Homo sapiens,stool,147394,USA,,circular,39.7837304,-100.4458825,USA,"IncFII_1, AY458016, |IncQ1_1, M28829, |IncFIB(AP001918)_1, AP001918, ",IncF RST(F2:A-:B1):FIA(-);FIB(1);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-0.86851615,11.308909
NZ_CP059842.2,2020-08-12,49.36757378305865,Homo sapiens,stool,5218,United Kingdom: Taunton,,circular,51.0153,-3.1068,,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),9.02624,5.7286634
NZ_CP059841.1,2020-08-12,47.99229837582683,Homo sapiens,stool,96603,United Kingdom: Taunton,,circular,51.0153,-3.1068,,"IncFII(pCoo)_1, CR942285, |IncFIB(pB171)_1, AB024946, ",IncF RST(F13:A-:B23):FIA(-);FIB(23);FIC(6?);FII(13);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-0.18919308,10.310473
NZ_CP049855.1,2021-08-05,51.47347740667976,Homo sapiens,bladder epithelial biopsy from 50-year-old female patient with recurrent urinary tract infection,4072,Mexico: Mexico City,,circular,19.4326009,-99.1333416,"Mexico,Mexico City",,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-8.84014,10.491059
NZ_CP049854.1,2021-08-05,47.23850115432428,Homo sapiens,bladder epithelial biopsy from 50-year-old female patient with recurrent urinary tract infection,5631,Mexico: Mexico City,,circular,19.4326009,-99.1333416,"Mexico,Mexico City","ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),4.901989,20.046522
NZ_CP049853.1,2021-08-05,52.8964529052256,Homo sapiens,bladder epithelial biopsy from 50-year-old female patient with recurrent urinary tract infection,102591,Mexico: Mexico City,,circular,19.4326009,-99.1333416,"Mexico,Mexico City","IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncQ1_1, M28829, |IncFIA_1, AP001918, ","IncF RST(F-:A-:B-):FIA(1,6);FIB(10?);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.965514,5.8443265
NZ_CP076531.1,2021-08-04,48.5791966321698,Homo sapiens,Rectal swab,34206,Switzerland,,circular,46.947295,7.4258130000000016,,"IncI(Gamma)_1, AP011954, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),7.284799599999999,8.832469
NZ_CP076530.1,2021-08-04,46.37334887334888,Homo sapiens,Rectal swab,51480,Switzerland,,circular,46.947295,7.4258130000000016,,"IncX3_1, JN247852, |ColKP3_1, JN205800, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),20.370012,14.732825
NZ_CP076529.1,2021-08-04,49.63681466407213,Homo sapiens,Rectal swab,67321,Switzerland,,circular,46.947295,7.4258130000000016,,"IncFIB(AP001918)_1, AP001918, |IncQ1_1, M28829, |IncFII(pAMA1167-NDM-5)_1, CP024805, |IncFIA_1, AP001918, ","IncF RST(F48:A-:B-):FIA(1,6);FIB(49?);FIC(-);FII(48);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.612912,6.2055306
NZ_CP076528.1,2021-08-04,47.48358598049628,Homo sapiens,Rectal swab,82856,Switzerland,,circular,46.947295,7.4258130000000016,,"IncY_1, K02380, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-5.5672274,4.126958
NZ_CP049844.1,2021-08-04,49.83609904381657,Homo sapiens,bladder epithelial biopsy from 60-year-old female patient with recurrent urinary tract infection,88163,Mexico: Mexico City,,circular,19.4326009,-99.1333416,"Mexico,Mexico City","IncI1-I(Alpha)_1, AP005147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.5173364,2.7418063
NZ_CP049843.1,2021-08-04,44.40175631174535,Homo sapiens,bladder epithelial biopsy from 60-year-old female patient with recurrent urinary tract infection,1822,Mexico: Mexico City,,circular,19.4326009,-99.1333416,"Mexico,Mexico City","Col(MG828)_1, NC_008486, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-5.850346599999999,11.084834
NZ_CP049842.1,2021-08-04,47.13677236157122,Homo sapiens,bladder epithelial biopsy from 60-year-old female patient with recurrent urinary tract infection,2113,Mexico: Mexico City,,circular,19.4326009,-99.1333416,"Mexico,Mexico City","Col(BS512)_1, NC_010656, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),5.073771,-6.691381
NZ_CP049841.1,2021-08-04,47.388987566607454,Homo sapiens,bladder epithelial biopsy from 60-year-old female patient with recurrent urinary tract infection,5630,Mexico: Mexico City,,circular,19.4326009,-99.1333416,"Mexico,Mexico City","ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),4.9016695,20.046164
NZ_CP049840.1,2021-08-04,52.60248230049821,Homo sapiens,bladder epithelial biopsy from 60-year-old female patient with recurrent urinary tract infection,91528,Mexico: Mexico City,,circular,19.4326009,-99.1333416,"Mexico,Mexico City","IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncFIA_1, AP001918, ","IncF RST(F-:A-:B-):FIA(1,6);FIB(10?);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.9096651,5.905695
NZ_CP074706.1,2021-07-03,46.84027388034572,Homo sapiens,rectal swab,8909,Germany,cell culture,circular,51.0834196,10.4234469,Germany,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-8.064029,-0.17163391
NZ_CP074705.1,2021-07-03,53.09755386899394,Homo sapiens,rectal swab,72073,Germany,cell culture,circular,51.0834196,10.4234469,Germany,"IncFII(pCoo)_1, CR942285, ",IncF RST(F16:A-:B-):FIA(-);FIB(-);FIC(-);FII(16);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.32724297,10.469771
NZ_CP074704.1,2021-07-03,47.37986907226245,Homo sapiens,rectal swab,95167,Germany,cell culture,circular,51.0834196,10.4234469,Germany,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),19.07953,6.49164
NZ_CP074703.1,2021-07-03,52.09535091333608,Homo sapiens,rectal swab,116496,Germany,cell culture,circular,51.0834196,10.4234469,Germany,"IncFIB(AP001918)_1, AP001918, |IncQ1_1, M28829, |IncFIA_1, AP001918, ","IncF RST(F-:A-:B-):FIA(1,6);FIB(58?);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.1414897,6.284338
NZ_CP074702.1,2021-07-03,44.96207522887212,Homo sapiens,rectal swab,219118,Germany,cell culture,circular,51.0834196,10.4234469,Germany,"IncHI2A_1, BX664015, ",IncHI2 DLST(3):smr0018(3);smr0199(2),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.4824905,4.12323
NZ_CP058573.1,2020-07-13,52.864351104538926,Homo sapiens,urinary tract,88589,Australia,,circular,-24.49,133.26,,"IncB/O/K/Z_4, FN868832, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-3.2134528,12.691301
NZ_CP058572.1,2020-07-13,49.88675178548596,Homo sapiens,urinary tract,109494,Australia,,circular,-24.49,133.26,,"IncI1-I(Alpha)_1, AP005147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-3.011243,2.2106967
NZ_CP058577.1,2020-07-13,48.05512802574507,Homo sapiens,urinary tract,14294,Australia,,circular,-24.49,133.26,,"Col156_1, NC_009781, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-5.700981,13.565054
NZ_CP058576.1,2020-07-13,52.85255330725187,Homo sapiens,urinary tract,77194,Australia,,circular,-24.49,133.26,,"IncFII_1, AY458016, ",IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.3000988000000002,11.447975
NZ_CP058575.1,2020-07-13,52.08001372784546,Homo sapiens,urinary tract,122379,Australia,,circular,-24.49,133.26,,"IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, |IncFIC(FII)_1, AP001918, ","IncF RST(F-:A-:B10):FIA(4,20);FIB(10);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),7.593463400000001,10.4846525
NZ_CP035829.1,2021-07-06,48.4379488652686,Homo sapiens,stool,83544,Saudi Arabia,,circular,23.8859,45.0792,,"IncFII(pHN7A8)_1, JN232517, |IncFIB(AP001918)_1, AP001918, ",IncF RST(F-:A-:B42):FIA(-);FIB(42);FIC(1?);FII(~101);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.052528,10.6331625
NZ_CP035828.1,2021-07-06,53.72036886659178,Homo sapiens,stool,89897,Saudi Arabia,,circular,23.8859,45.0792,,"IncFII(pCoo)_1, CR942285, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(5?);FII(~35);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.070765,11.02032
NZ_CP035827.1,2021-07-06,47.55940687853376,Homo sapiens,stool,100283,Saudi Arabia,,circular,23.8859,45.0792,,"IncFII_1, AY458016, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(~84);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.4650313,10.484372
NZ_CP035830.1,2021-07-06,50.47103814942636,Homo sapiens,stool,75047,Saudi Arabia,,circular,23.8859,45.0792,,"IncB/O/K/Z_4, FN868832, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),7.7477784,8.95368
NZ_CP077651.1,2021-07-04,46.511627906976734,Homo sapiens,diarrhea from outbreaks of food poisoning,7525,China: Guangxi,,circular,25.29,110.28,,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),4.1272106,-4.848071599999999
NZ_CP077650.1,2021-07-04,47.13203658193821,Homo sapiens,diarrhea from outbreaks of food poisoning,138757,China: Guangxi,,circular,25.29,110.28,,"IncFII(pSE11)_1, AP009242, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(6?);FII(110?);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-0.19468072,10.300404
NZ_CP071524.1,2021-03-17,47.07659498844856,Homo sapiens,urine,5627,Japan,,circular,36.5748441,139.2394179,Japan,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),4.901881,20.045963
NZ_CP071523.1,2021-03-17,51.10775123475456,Homo sapiens,urine,49605,Japan,,circular,36.5748441,139.2394179,Japan,"IncFIB(AP001918)_1, AP001918, ",IncF RST(F-:A-:B10):FIA(-);FIB(10);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.54972947,11.88349
NZ_CP075863.1,2021-05-24,51.00064557779213,Homo sapiens,stool,1549,Switzerland: Zurich,,circular,47.4,8.55,,"Col(MG828)_1, NC_008486, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.5943244,-5.2682137
NZ_CP075862.1,2021-05-24,42.83813747228381,Homo sapiens,stool,2255,Switzerland: Zurich,,circular,47.4,8.55,,"Col(MG828)_1, NC_008486, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),12.093596,11.636439
NZ_CP075861.1,2021-05-24,54.24175824175824,Homo sapiens,stool,2275,Switzerland: Zurich,,circular,47.4,8.55,,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),9.499111,8.065055000000001
NZ_CP075860.1,2021-05-24,52.369252369252365,Homo sapiens,stool,2849,Switzerland: Zurich,,circular,47.4,8.55,,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),9.603102,7.906428999999999
NZ_CP075859.1,2021-05-24,47.1159179145868,Homo sapiens,stool,3606,Switzerland: Zurich,,not-set,47.4,8.55,,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),9.557427,7.907855499999999
NZ_CP075858.1,2021-05-24,54.92151039456937,Homo sapiens,stool,4714,Switzerland: Zurich,,circular,47.4,8.55,,"Col156_1, NC_009781, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),9.344143,19.774252
NZ_CP075857.1,2021-05-24,47.36281299946724,Homo sapiens,stool,5631,Switzerland: Zurich,,circular,47.4,8.55,,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),4.903301,20.044289000000003
NZ_CP075856.1,2021-05-24,46.42730810045986,Homo sapiens,stool,5654,Switzerland: Zurich,,circular,47.4,8.55,,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),9.317487,19.801495000000003
NZ_CP075855.1,2021-05-24,44.87246225923998,Homo sapiens,stool,7684,Switzerland: Zurich,,circular,47.4,8.55,,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),4.1086864,-4.862547
NZ_CP075854.1,2021-05-24,50.020948623500864,Homo sapiens,stool,114566,Switzerland: Zurich,,circular,47.4,8.55,,"IncB/O/K/Z_1, CU928147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.679924,12.731347
NZ_CP075853.1,2021-05-24,51.38783545393341,Homo sapiens,stool,117341,Switzerland: Zurich,,circular,47.4,8.55,,"IncFIB(AP001918)_1, AP001918, |IncFIC(FII)_1, AP001918, ",IncF RST(--:A-:B-):FIA(-);FIB(58?);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-0.8662745000000001,11.030627
NZ_CP035821.1,2021-06-18,54.1011426631972,Homo sapiens,stool,97229,Egypt,,circular,26.8206,30.8025,,"IncFII(pCoo)_1, CR942285, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(5?);FII(~35);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.0581018999999998,10.93254
NZ_CP035820.1,2021-06-18,49.31075402837589,Homo sapiens,stool,133987,Egypt,,circular,26.8206,30.8025,,"IncFIB(AP001918)_1, AP001918, |IncFII(pCoo)_1, CR942285, ",IncF RST(F58:A-:B40):FIA(-);FIB(40);FIC(-);FII(58);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.5711271999999998,10.75176
NZ_CP035825.1,2021-06-18,53.13134614037954,Homo sapiens,stool,42841,Saudi Arabia,,circular,23.8859,45.0792,,"IncFII(29)_1, CP003035, ",IncF RST(F30:A-:B-):FIA(-);FIB(-);FIC(-);FII(30);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.212777,10.980188
